"id","cod_SIMS","nombre","domicilio","localidad","telefono","email","internacion","dependencia","regimen","cod_municipio","municipio","departamento","nodo","lat","lon"
272,"10500163","CS Monje","Córdoba y Ruta 65","Monje","03466/498188","samcomonje@hotmail.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",3827,"Monje","San Jerónimo","Rosario","-32.35519","-60.94691"
83,"06300559","CS Monte Vera","General López 5718","Monte Vera","0342/4904033 centrex9246","samcomontevera@yahoo.com.ar","No","Provincial","SAMCo. Ley Provincial 63/12",3001,"Monte Vera","La Capital","Santa Fe","-31.518583333","-60.679250000"
157,"07700054","CS Montefiore","Dr. Luis Drunge s/n","Montefiore",,,"No","Provincial","Provincial- Decreto Nacional 939",3316,"Montefiore","9 De Julio","Rafaela","-29.666778","-61.866564"
555,"04900052","CS Moussy","Zona urbana","Moussy","03482/15614241- 481344",,"No","Provincial","Provincial- Decreto Nacional 939",0091,"Avellaneda","General Obligado","Reconquista","-29.01717","-59.68741"
289,"11200066","CS Nare","Zona urbana","Naré","03498-494012",,"No","Provincial","Provincial- Decreto Nacional 939",3925,"Naré","San Justo","Santa Fe","-30.94932","-60.46723"
2,"04900231","CS Nicanor Molina","N. E. Molinas 405 Km. 19","Nicanor Molinas","03482-420026",,"No","Provincial","Provincial- Decreto Nacional 939",2847,"Nicanor Molinas","General Obligado","Reconquista","-29.13","-59.83275"
579,"08403398","CS Niño Jesús","Rivadavia 1250","Villa Gobernador Gálvez","0341-928804",,"No","Municipal","Municipal/Comunal",0217,"Villa Gobernador Gálvez","Rosario","Rosario","-33.016806","-60.626972"
418,"04201383","CS Nro. 1","Castelli y España","Elortondo","03462-471274","comunaelortondo@lg.com.ar","No","Municipal","Municipal/Comunal",2644,"Elortondo","General López","Venado Tuerto","-33.69475","-61.61837"
460,"02100563","CS Nro. 1","Francia y Zalletti","Rafaela","03492/452849","samco1rafaela@gmail.com","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.23198","-61.47058"
487,"02101268","CS Nro. 1 Mariano Moreno","C. Gardel 550","Sunchales","03493-421626",,"No","Provincial","Provincial- Decreto Nacional 939",0049,"Sunchales","Castellanos","Rafaela","-31.23638","-61.48153"
182,"08401981","CS Nro. 10 Villa Manuelita","Ricardo Guiraldes 298 bis.","Rosario","0341/4809434",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.986611111111","-60.627805555556"
170,"08400135","CS Nro. 11 Pueblo Nuevo","Buenamesson 580","Villa Gobernador Gálvez","0341/4922777",,"No","Provincial","Provincial- Decreto Nacional 939",0217,"Villa Gobernador Gálvez","Rosario","Rosario","-33.009056","-60.615972"
213,"08403452","CS Nro. 11 Villa Corrientes","José de Amenábar 1329","Rosario","0341/4808420",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.971611","-60.647833"
201,"08403169","CS Nro. 12 Dr. García Piatti","Balcarce 3850","Rosario","0341/4809431",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.979472222222","-60.660888888889"
202,"08403177","CS Nro. 13  Fonavi","Alfredo Rovillon 3671","Rosario","0341/4805411",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.971667","-60.701"
191,"08402987","CS Nro. 14  Avellaneda Oeste","José de Amenábar 4122","Rosario","0341/4805414",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.964778","-60.686028"
203,"08403185","CS Nro. 15 Juan Domingo Perón","Estrella Federal 1789","Rosario","0341/4809435","caps15lasflores@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-33.020416666667","-60.657527777778"
172,"08400411","CS Nro. 16 Pablo Vi","Genova 7257","Rosario","0341/4807542",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.916194444444","-60.72"
173,"08400445","CS Nro. 17 Caritas Guadalupe","Domingo French 5496","Rosario","0341/480-9434",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.921388888889","-60.699222222222"
187,"08402464","CS Nro. 18 San Fernando","Las Verbenas 3260","Granadero Baigorria","0341-4710369",,"No","Provincial","Provincial- Decreto Nacional 939",0196,"Granadero Baigorria","Rosario","Rosario","-32.83893","-60.71579"
194,"08403096","CS Nro. 19 La Cerámica","Ongamira 2889","Rosario","0341-4549434",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.886972222222","-60.706861111111"
419,"04201391","CS Nro. 2 - Elortondo","Entre Ríos y General López","Elortondo","03462-471433-4751130",,"No","Municipal","Municipal/Comunal",2644,"Elortondo","General López","Venado Tuerto","-33.70552","-61.62317"
698,"02101946","CS Nro. 2 Ena Richiger- Bº 9 De Julio","Rotania 1336","Sunchales","03493-426732","caps2sunchalez.pnacer@hotmail.com","No","Municipal","Municipal/Comunal",0049,"Sunchales","Castellanos","Rafaela","-30.94666","-61.55073"
196,"08403118","CS Nro. 2 Fonavi Súper Cemento","A. J. Donado 911 Bis","Rosario","0341/4807540",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.938555555556","-60.727055555556"
461,"02100571","CS Nro. 2 Materno Infantil","Ciudad de esperanza 1550","Rafaela","03492/441085"," caps2@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.27357","-61.47046"
195,"08403100","CS Nro. 20 La Esperanza","Pablo A. Pizzurno 1930","Rosario","0341/4549442",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.897472222222","-60.7115"
171,"08400356","CS Nro. 21 Gabin 9","Aguaribay y Hudson","Pérez","0341/4956306",,"No","Provincial","Provincial- Decreto Nacional 939",0203,"Pérez","Rosario","Rosario","-32.96991","-60.7415"
204,"08403207","CS Nro. 22 González Loza","Bolognia 4787","Rosario","0341/4809430",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.993416666667","-60.668805555556"
212,"08403436","CS Nro. 23 San Miguel","Eva Perón 634","Granadero Baigorria","0341-4714509",,"No","Provincial","Provincial- Decreto Nacional 939",0196,"Granadero Baigorria","Rosario","Rosario","-32.86306","-60.71083"
207,"08403291","CS Nro. 25 Fonavi","Calle 1110 Nº 2877","Rosario","0341/4805410",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.967","-60.665861"
208,"08403304","CS Nro. 26 De La Comunidad Organizada","Tucumán 7363","Rosario","0341/4575665",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.93275","-60.720666666667"
209,"08403312","CS Nro. 27 Ramón Carrillo","Tupac amaru 5515","Rosario","0341/4807543",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.930638888889","-60.699111111111"
384,"08403444","CS Nro. 28 Sargento Cabral","Punta del Indio 8428","Rosario","0341/4809436",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-33.03221","-60.68752"
217,"08403686","CS Nro. 29 Araoz De La Madrid","Laferrere 4629","Rosario","0341/4809437",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.991638888889","-60.626388888889"
197,"08403126","CS Nro. 3 -  7 De Setiembre","Martín Estrada 8150","Rosario","0341/4807541",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.912527777778","-60.73425"
550,"04201235","CS Nro. 3 Barrio Santa Rosa","Balcarce 4193","Venado Tuerto","03462-439952",,"No","Municipal","Municipal/Comunal",0077,"Venado Tuerto","General López","Venado Tuerto","-33.71224497231","-61.98379074199"
457,"02100539","CS Nro. 3 Santa Rosa De Lima","Santa Rosa 727","Rafaela","03492/453123"," caps3@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.250425214602","-61.468969298578"
219,"08404551","CS Nro. 30 Santa Rita","Chaco 422","Granadero Baigorria","0341/4714535",,"No","Provincial","Provincial- Decreto Nacional 939",0196,"Granadero Baigorria","Rosario","Rosario","-32.86746","-60.70006"
462,"02100598","CS Nro. 4 Virgen De Fátima","José Beltramino y Edu Libert","Rafaela","03492/426430"," caps4@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.2612","-61.48201"
216,"08403487","CS Nro. 47 Barrio Toba","J. J. Paso 5132","Rosario","0341/4804535",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.919666666667","-60.694472222222"
449,"02100318","CS Nro. 5 Martin M Güemes","Luis Maggi 2040","Rafaela","03492/440199","caps5@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.235121054498","-61.509192471496"
199,"08403142","CS Nro. 5 Pedro Fiorina","Francia 3104","Rosario","0341/4805413","ibvenegas@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.968472222222","-60.672444444444"
188,"08402472","CS Nro. 54 Remanso Valerio","Barrio Remanso Valerio","Granadero Baigorria","0341/4714561",,"No","Provincial","Provincial- Decreto Nacional 939",0196,"Granadero Baigorria","Rosario","Rosario","-32.86745","-60.69052"
477,"02100849","CS Nro. 6 Barrio Amancay","Martín Oliber 1206","Rafaela","03492-431888"," caps6@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.261084833056","-61.508816847311"
79,"06300508","CS Nro. 6 Barrio Los Hornos","Facundo Zuviria 5859","Santa Fe","0342/4579241, Centrex: 9241","csloshornos@santafe.gov.ar","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.612267920101","-60.705043580766"
192,"08403045","CS Nro. 6 Eva Perón- Rosario","Antonio Luis Beruti 2928","Rosario","0341/4808421",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.974583","-60.626333"
193,"08403088","CS Nro. 7 - 12 De Octubre","Maestro Massa 470","Rosario","0341/4549422",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.873638888889","-60.693805555556"
476,"02100831","CS Nro. 7 - 17 De Octubre","Monseñor Zaspe 1899","Rafaela","03492-453124"," caps7@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.268234395285","-61.506998287961"
485,"02100962","CS Nro. 8 Barrio Italia","C Bolliger 165","Rafaela","03492/423332","caps8@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.2439395808","-61.477100351077"
78,"06300486","CS Nro. 8 Barrio San Martin","Estrada Esq. Alberti","Santa Fe","0342-4579234 - Centrex:9234",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.596933330","-60.716816670"
190,"08402715","CS Nro. 8 Independencia","Casiano Casas 1801","Rosario","0341-5252818",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.898666666667","-60.713694444444"
486,"02100971","CS Nro. 9 Barrio Jardín","Brasca s/n","Rafaela","03492-453103","caps9@samcorafaela.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0042,"Rafaela","Castellanos","Rafaela","-31.25503","-61.51495"
85,"06300583","CS Nro. 9 Barrio Nueva Pompeya","Av. Vera Peñaloza 8230","Santa Fe","0342- 4579293 ctx 9293",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.587849351543","-60.711695126524"
200,"08403151","CS Nro. 9 San Francisquito","Gálvez 3501","Rosario","0341/4805412",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.962861111111","-60.676611111111"
606,"11900301","CS Nuestra Señora De Fátima- Vecinal Bella Vista","Brasil 915 Bº Esther","Puerto General San Martín","03476-429082",,"No","Municipal","Municipal/Comunal",0287,"Puerto General San Martín","San Lorenzo","Rosario","-32.7008","-60.73345"
408,"01400181","CS Nueva Roma 1","Chile 2421","Casilda",,,"No","Municipal","Municipal/Comunal",0028,"Casilda","Caseros","Rosario","-33.047180215053","-61.178597714094"
668,"01400415","CS Nueva Roma 2","Hipólito Yrigoyen y Alvear","Casilda"," 03464-425600",,"No","Provincial","Provincial- Decreto Nacional 939",0028,"Casilda","Caseros","Rosario","-33.054086559957","-61.190596047104"
1247,"06309793","CS Nuevo Horizonte","Carranza y Monseñor Rodríguez","Santa Fe","0342-4832022","salud@santafeciudad.gov.ar","No","Municipal","Municipal/Comunal",0147,"Santa Fe","La Capital","Santa Fe","-31.561016670","-60.732416670"
145,"07000567","CS Nuevo Torino","Belgrano 293","Nuevo Torino","03496 494601",,"No","Provincial","Provincial- Decreto Nacional 939",3148,"Nuevo Torino","Las Colonias","Santa Fe","-31.3465","-61.23698"
666,"09100691","CS Ñanducita","Zona urbana","Ñanducita",,,"No","Provincial","Dep. de SAMCo.",3624,"Ñanducita","San Cristóbal","Rafaela","-30.36992","-61.13306"
361,"13300319","CS Ogilvie","Zona urbana","Ogilvie",,,"No","Provincial","Provincial- Decreto Nacional 939",0336,"Vera","Vera","Reconquista","-29.35946","-60.18854"
42,"05600125","CS Oliveros","Entre Ríos 464","Oliveros","03476/498598",,"No","Municipal","Dep. de SAMCo.",2917,"Oliveros","Iriondo","Rosario","-32.57543","-60.84886"
722,"08400739","CS Oral Nro 4-Escuela Nro 615","Alem 3089","Rosario","0341-4728663",,"No","Provincial","Provincial- Decreto Nacional 939",0210,"Rosario","Rosario","Rosario","-32.974972222222","-60.635055555556"
69,"06300231","CS Oratorio San Lorenzo Padre Gasparotto","Amenábar 4000","Santa Fe","0342-4573369 Centrex 3369",,"No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.655954276699","-60.728962910532"
104,"06301750","CS Padre Cobo","P. de Vega 3800","Santa Fe","0342-4579244 Centrex 9244","capspadrecobo@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.607510040313","-60.711811117468"
224,"09100054","CS Palacios","Zona urbana","Palacios","  03409-492010 Comuna",,"No","Provincial","Provincial- Decreto Nacional 939",3631,"Palacios","San Cristóbal","Rafaela","-30.70756","-61.62141"
345,"13300122","CS Paraje 17","Paraje km 17","Toba",,,"No","Provincial","Provincial- Decreto Nacional 939",4205,"Toba","Vera","Reconquista","-29.19978","-60.28268"
343,"13300106","CS Paraje 29","Paraje El 29","Paraje 29",,,"No","Provincial","Provincial- Decreto Nacional 939",4149,"Fortín Olmos","Vera","Reconquista","-29.10804","-60.23803"
380,"10500597","CS Paraje La Boca","Paraje La Boca","Monje",,,"No","Provincial","Dep. de SAMCo.",3827,"Monje","San Jerónimo","Rosario","-32.33244","-60.87677"
20,"04900516","CS Paraje Las Claritas","Las Claritas","Arroyo Ceibal",,,"No","Provincial","Provincial- Decreto Nacional 939",2763,"Arroyo Ceibal","General Obligado","Reconquista","-28.57229","-59.52744"
31,"04900648","CS Paraje San Juan","Zona rural a 15 km de Villa Ana","Paraje San Juan",,,"No","Provincial","Provincial- Decreto Nacional 939",2875,"Villa Guillermina","General Obligado","Reconquista","-28.23932","-59.53588"
703,"04901202","CS Parque Industrial","Calle 40 N 1116 Entre Gral. López y Pje 2","Reconquista",,,"No","Provincial","Provincial- Decreto Nacional 939",0112,"Reconquista","General Obligado","Reconquista","-29.147168697543","-59.661797375051"
642,"08404411","CS Parque Sur","Bolonia 5350","Rosario","0341-4809196",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-33.","-60.6685"
505,"02800298","CS Pavón","Mitre 2538","Pavón","03400-490221","comunadepavon@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",2490,"Pavón","Constitución","Rosario","-33.24234","-60.40559"
497,"02800107","CS Pavón Arriba","Bs. Aires 814","Pavón Arriba","03469/491541 ctx 9741",,"No","Municipal","SAMCo. Ley Provincial 63/12",2497,"Pavón Arriba","Constitución","Rosario","-33.3098","-60.82317"
90,"06301474","CS Pbro Germán Yossen","Bo. Los Hornos Laguna Paiva","Laguna Paiva",,,"No","Provincial","Dep. de SAMCo.",0140,"Laguna Paiva","La Capital","Santa Fe","-31.284183333","-60.657433333"
290,"11200074","CS Pedro Gómez Cello","Zona urbana","Pedro Gómez Cello","03498-491015","samcopgc187@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3932,"Pedro Gómez Cello","San Justo","Santa Fe","-30.03587","-60.3125"
402,"12600394","CS Pedro Manasseri","J. Hernández y Rivadavia Bº San Pedro","Cañada Rosquín","03401-470263/470188","ccrosquin@volosat.com.ar","No","Municipal","Municipal/Comunal",4044,"Cañada Rosquín","San Martín","Rosario","-32.04778","-61.60755"
21,"04900524","CS Pedro Vicentin","Calle 307 N 1303","Avellaneda","03482-483029",,"No","Provincial","Dep. de SAMCo.",0091,"Avellaneda","General Obligado","Reconquista","-29.10993","-59.64721"
498,"02800115","CS Peyrano","Tucumán 162","Peyrano","03460/470466/101","samcopeyrano@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",2504,"Peyrano","Constitución","Rosario","-33.538354","-60.799745"
466,"02100709","CS Plaza Clucellas","Av. Buenos Aires 235","Estación Clucellas"," 03492-499337","ricardogonzalez58@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",2224,"Estación Clucellas","Castellanos","Rafaela","-31.45424","-61.70451"
835,"08417538","CS Pocho Lepratti","Caña de Ámbar 1667","Rosario","0341/4809529",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-33.015027777778","-60.656361111111"
68,"06300222","CS Policlínico Centenario","Pietrabuena 3164","Santa Fe","0342-4573368","scpoliclinicocentenario@santafe.gov.ar","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.663280354872","-60.719408011553"
75,"06300371","CS Policlínico Vecinal","Salvador del Carril 2240","Santa Fe","0342/4579206-4579208 ctx 9208","cssalvadordelcarril@santafe.gov.ar","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.619106723466","-60.693998957395"
876,"08418294","CS Posta Sanitaria  El Triangulo","Chubut e Iriondo","Villa Gobernador Gálvez",,,"No","Municipal","Municipal/Comunal",0217,"Villa Gobernador Gálvez","Rosario","Rosario","-33.033972","-60.635472"
887,"04902036","CS Posta Sanitaria Don Carlos","Calle 127 Esq. Calle 72 Bo Don Carlos","Reconquista","(03482) - 15551412","postadoncarlos@hotmail.com.ar","No","Provincial","Provincial- Decreto Nacional 939",0112,"Reconquista","General Obligado","Reconquista","-29.18843397672","-59.683791976976"
161,"07700119","CS Pozo Borrado","Bv. La Reconquista s/n","Pozo Borrado",,,"No","Municipal","SAMCo. Ley Provincial 63/12",3323,"Pozo Borrado","9 De Julio","Rafaela","-28.93632","-61.7032"
346,"13300131","CS Pozo De Los Indios","RP 83 S - Km 101","Pozos De Los Indios","03482-490215",,"No","Municipal","Provincial- Decreto Nacional 939",4156,"Garabato","Vera","Reconquista","-28.95636","-60.24945"
897,"06309129","CS Presidente Raúl R Alfonsín","Roverano y Batalla de San Lorenzo","Santo Tomé","0342-4544522",,"No","Provincial","Dep. de SAMCo.",0154,"Santo Tomé","La Capital","Santa Fe","-31.676733333","-60.797316667"
475,"02100806","CS Presidente Roca","P. Pedro Torres 59","Presidente Roca","03492-482310",,"No","Municipal","SAMCo. Ley Provincial 63/12",2315,"Presidente Roca","Castellanos","Rafaela","-31.21288","-61.61265"
612,"08402634","CS Primero De Mayo","Juan de Dios Menna 2221","Rosario","0341-4558239",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.887916666667","-60.711916666667"
146,"07000575","CS Progreso","J. M. Estrada 241","Progreso","03497-488448","samcoprogreso@hotmail.com","No","Municipal","Dep. de SAMCo.",3162,"Progreso","Las Colonias","Santa Fe","-31.13925","-60.98815"
147,"07000583","CS Providencia","Corrientes 526","Providencia","(03497) 492130","samcoprovidencia@yahoo.com","No","Provincial","SAMCo. Ley Provincial 63/12",3169,"Providencia","Las Colonias","Santa Fe","-30.98383","-61.02109"
189,"08402499","CS Pueblo Esther","J. D. Perón 1835","Pueblo Esther","03402/499678","cpesthersocial@gmail.com.ar","No","Provincial","SAMCo. Ley Provincial 63/12",3428,"Pueblo Esther","Rosario","Rosario","-33.07269","-60.57604"
180,"08401751","CS Pueblo Muñoz","Belgrano 310","Pueblo Muñoz (Est. Bernard)","03469-492025 ctx 6374","comunapueblomunoz@ri.com.ar","No","Provincial","SAMCo. Ley Provincial 63/12",3435,"Pueblo Muñoz (Est. Bernard)","Rosario","Rosario","-33.1716","-60.89666"
364,"10500236","CS Puerto Aragón","Germán Guena s/n","Puerto Aragon",,,"No","Municipal","Provincial- Decreto Nacional 939",3729,"Barrancas","San Jerónimo","Santa Fe","-32.24298","-60.92297"
94,"06301512","CS Puesto Sanitario Aeropuerto","Aeropuerto Sauce Viejo","Sauce Viejo","0342-4740064/6",,"No","Provincial","Provincial- Decreto Nacional 939",3029,"Sauce Viejo","La Capital","Santa Fe","-31.709300000","-60.805033333"
84,"06300567","CS Quilmes","Francia 4020 esquina Domingo Silva","Santa Fe","0342-4573799 Centrex 3799","capsquilmes@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.62756176352","-60.719039074824"
291,"11200082","CS Ramayón","Bvard. Estanislao López s/n","Ramayón","03498-497084-centex 2030",,"No","Municipal","SAMCo. Ley Provincial 63/12",3939,"Ramayón","San Justo","Santa Fe","-30.67381","-60.49995"
586,"08403678","CS Ramón Carrillo","Independencia y Juan B. Justo","Arroyo Seco","03400-430010","empleo@arroyoseco.gov.ar","No","Municipal","Municipal/Comunal",0182,"Arroyo Seco","Rosario","Rosario","-33.15088","-60.51473"
336,"12600386","CS Ramón Carrillo","Alte. Brown y Pte. Perón","San Jorge","(03406) 444299",,"No","Provincial","Provincial- Decreto Nacional 939",0315,"San Jorge","San Martín","Rosario","-31.89007","-61.86796"
459,"02100555","CS Ramona","Moreno 016","Ramona","03492/496442(com.)",,"No","Provincial","SAMCo. Ley Provincial 63/12",2329,"Ramona","Castellanos","Rafaela","-31.09196","-61.90112"
483,"02100938","CS Raquel","René Favaloro s/n","Colonia Raquel","03493-496002",,"No","Provincial","Provincial- Decreto Nacional 939",2196,"Colonia Raquel","Castellanos","Rafaela","-30.83625","-61.48903"
77,"06300478","CS Recreo","Av. Mitre y Cafferata","Recreo","0342-4960450 centrex 7015","samcorecreo@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",0144,"Recreo","La Capital","Santa Fe","-31.491700000","-60.736333333"
406,"06309369","CS Recreo Sur","Juan de Garay 5200","Recreo","0342-4905063-155134529",,"No","Municipal","Municipal/Comunal",0144,"Recreo","La Capital","Santa Fe","-31.533916667","-60.712683333"
596,"11900521","CS Remedios De Escalada","Pte. Roca 1621","San Lorenzo","03476-15637037",,"No","Municipal","Municipal/Comunal",0301,"San Lorenzo","San Lorenzo","Rosario","-32.74576","-60.73941"
65,"06300150","CS Rincón Norte N 13","RP 1 S Km. 12,5","Arroyo Leyes","342-4972411 Centrex 7811",,"No","Provincial","Provincial- Decreto Nacional 939",2959,"Arroyo Leyes","La Capital","Santa Fe","-31.564000000","-60.533300000"
1269,"06309838","CS Rincón Potreros","RP 1 S Km. 19 - Calle 112 B","Arroyo Leyes","0342-154065106-154795172",,"No","Provincial","Provincial- Decreto Nacional 939",2959,"Arroyo Leyes","La Capital","Santa Fe","-31.527516667","-60.481283333"
610,"11900688","CS Rómulo Zavalla","Laprida 268","Capitán Bermúdez","0341-4782129",,"No","Municipal","Municipal/Comunal",0266,"Capitán Bermúdez","San Lorenzo","Rosario","-32.802438935521","-60.724715548059"
613,"08403258","CS Roque Coulin","Humberto Primo 2033","Rosario","0341-4804819",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.929916666667","-60.691805555556"
636,"08402553","CS Rubén Naranjo (Ex Las Heras)","Sánchez de Thompson 9 bis","Rosario","0341-4809190",,"No","Municipal","Municipal/Comunal",0210,"Rosario","Rosario","Rosario","-32.992555555556","-60.629555555556"
137,"07000478","CS Sa Pereira","9 de Julio 254","Sa Pereira","03404/494018, centrex: 6195","samcosapereira@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3190,"Sa Pereira","Las Colonias","Santa Fe","-31.57127","-61.37682"
478,"02100857","CS Saguier","Buenos Aires y Santa Fe","Estación Saguier","03492/486038",,"No","Municipal","SAMCo. Ley Provincial 63/12",2336,"Estación Saguier","Castellanos","Rafaela","-31.32515","-61.66695"
514,"03500085","CS Saladero Cabal","Zona urbana","Saladero Mariano Cabal","03405-497706",,"No","Provincial","Provincial- Decreto Nacional 939",2560,"Saladero Mariano Cabal","Garay","Santa Fe","-30.8815","-60.04127"
694,"00700687","CS Salbor","Calle 28 1230","Las Parejas",,,"No","Municipal","Municipal/Comunal",0014,"Las Parejas","Belgrano","Rosario","-32.67527","-61.51497"
454,"02100504","CS Samco Zenón Pereyra","25 de Mayo 842","Zenón Pereyra","03564/492390",,"No","Municipal","SAMCo. Ley Provincial 63/12",2406,"Zenón Pereyra","Castellanos","Rafaela","-31.56016","-61.89508"
87,"06301351","CS San Agustín - La Capital","Teniente Loza 7100","Santa Fe","0342-4579299 centrex 9299","cssanagustin@santafe.gov.ar","No","Provincial","Provincial- Decreto Nacional 939",0147,"Santa Fe","La Capital","Santa Fe","-31.564728584618","-60.74367914694"
132,"07000427","CS San Agustín - Las Colonias","Santa Fe 1250","San Agustín","0342/4907431 centrex 2048","samcosanagustin@hotmail.com","No","Provincial","SAMCo. Ley Provincial 63/12",3197,"San Agustín","Las Colonias","Santa Fe","-31.68266","-60.9417"
479,"02100865","CS San Antonio","San Juan y San Martín","San Antonio","03492/491136",,"No","Provincial","SAMCo. Ley Provincial 63/12",2343,"San Antonio","Castellanos","Rafaela","-31.21179","-61.72516"
9,"04900338","CS San Antonio De Obligado","Zona urbana","San Antonio De Obligado","03482- 593100","caps_sanantonio@hotmail.com.ar","No","Provincial","Provincial- Decreto Nacional 939",2854,"San Antonio de Obligado","General Obligado","Reconquista","-28.38468","-59.26349"
388,"07700216","CS San Bernardo","RN 95 - Km 844","San Bernardo","(03491) 49-6180","saidaasan@hotmail.com","No","Provincial","Provincial- Decreto Nacional 939",3330,"San Bernardo","9 De Julio","Rafaela","-28.667867","-61.52962"
140,"07000508","CS San Carlos Norte","Carlos Bernard 431","San Carlos Norte","03404/456095","samco_scnorte@hotmail.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",3204,"San Carlos Norte","Las Colonias","Santa Fe","-31.673029879723","-61.074928481232"
141,"07000516","CS San Carlos Sur","9 de Julio 631","San Carlos Sud","03404 -  423046","samcosancarlossud@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3211,"San Carlos Sud","Las Colonias","Santa Fe","-31.76174","-61.1023"
385,"06309401","CS San Cayetano","Pasaje 16 entre 27 y 29","Sauce Viejo","0342 155119936",,"No","Municipal","Municipal/Comunal",3029,"Sauce Viejo","La Capital","Santa Fe","-31.703483333","-60.786333333"
